Image Path,Label
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_16828779.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_16830053.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_16844918.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_16863168.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_16882248.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_16902014.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_16968141.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_16971260.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17026096.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_1705134.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17067471.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17114283.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17188430.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17201713.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17207698.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17244297.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17258244.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17316378.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17363681.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17363830.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17385604.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17389803.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17399121.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_1741870.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17427197.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17428065.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17437121.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17448768.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17450738.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17510075.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_175233.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17526342.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17526951.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17561724.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17588102.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17600441.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17608684.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17664633.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17667401.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17682275.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17690552.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17702322.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17775115.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17796854.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_1779888.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17825044.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_178362.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17861397.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17869141.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17871246.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17871635.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17902383.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17907423.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_1791860.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17946627.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_17977606.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_1797833.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18012086.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18058034.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18096819.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18101749.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18152779.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18167782.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18174853.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18200194.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18219531.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18270369.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18384206.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18403526.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18424991.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18437561.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18460889.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18468344.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18473098.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18498178.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18529397.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_1854333.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18579411.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18615787.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18622081.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18633212.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18649259.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18679815.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18687003.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18688703.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18699711.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18714040.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18766042.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18769667.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18775545.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18793535.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18806679.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18818880.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18829072.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18833065.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_1886687.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18873605.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18888080.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18894040.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18926048.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18966100.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18972883.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_18995850.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19037832.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19060950.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19103814.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19104128.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19153111.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19214465.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19226789.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_1924056.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19259158.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19280895.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19282935.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19295001.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19316238.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19321092.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_1934096.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19345091.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19370670.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19401825.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19418971.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_1942570.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19426501.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19429243.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19436967.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19437515.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19503940.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_1951293.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19521391.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19565840.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19568389.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19573652.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19578975.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19595003.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19605770.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19633287.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19643622.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19662644.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19687209.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19726930.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19756127.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19760225.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19778378.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19843851.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19848415.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19855344.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19874064.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19879369.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19903870.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19917862.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_19970288.jpg,angry
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\angry\Training_20006314.jpg,angry
